"Position","link","img","title","subtitle","price","rating"
443,"https://wolt.com/nb/nor/oslo/restaurant/tunco-barcode","https://imageproxy.wolt.com/venue/620d514a913b0537564e64e0/a319a1b4-e1ae-11ec-a215-f6aec82f0961_v3.jpg","Tunco Barcode","Asian Street Food: Noodles - Rice Bowls - Bao’s - Spring rolls","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
444,"https://wolt.com/nb/nor/oslo/restaurant/illegal-burger-ryes-plass","https://imageproxy.wolt.com/venue/61bafb74e1a8178ccf30c462/6e704c6e-8119-11ed-acd1-06e1646ad0d9_mainphoto.jpg","Illegal Burger Ryes Plass","Charcoal grilled, homemade burgers & smoothies.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8
445,"https://wolt.com/nb/nor/oslo/restaurant/laficco-bjrvika","https://imageproxy.wolt.com/venue/63725556f5ac9360a089e149/a1a345ba-642b-11ed-b7d9-6ae12a575540_fa8b7da4_4986_11ea_b6db_0a586465c8ee_img_1927.jpg","Laficco Bjørvika","Skikkelig pizza!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
446,"https://wolt.com/nb/nor/oslo/restaurant/refresh-vulkan","https://imageproxy.wolt.com/venue/5ff47e16bda9ee01220ef21f/f272eb76-0cd8-11ed-bc23-d23657bac4d8_refresh_via_village__39_.jpg","Refresh Mathallen","Ferske, freshe juicer og mat laget med de beste råvarene🥑🍓","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
447,"https://wolt.com/nb/nor/oslo/restaurant/cafe-di-roma","https://imageproxy.wolt.com/venue/619f7d0dbf6049f6b449ca4e/44058a44-59c3-11ec-9032-cae5e3598cc0_cafe_di_roma13545.jpg","Cafe Di Roma","Visste du at vi har blitt kåret til en av Oslos fem beste pizza?","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
448,"https://wolt.com/nb/nor/oslo/restaurant/lett-munch-brygge","https://imageproxy.wolt.com/venue/61e0325f787bcf77af2f4f52/0a317e5e-a224-11ed-a8e7-6e54713b05eb_green_.png","LETT Munch Brygge","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
449,"https://wolt.com/nb/nor/oslo/restaurant/lett-steenstrm","https://imageproxy.wolt.com/venue/61e02f3507f8d377d2096d14/79b1c84c-a224-11ed-ad63-6ea0ec34da24_green_.png","LETT Steen&Strøm","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9.2
450,"https://wolt.com/nb/nor/oslo/restaurant/lett-valkyrien","https://imageproxy.wolt.com/venue/634d7b9d671ac399f8809d6e/56d339aa-a224-11ed-8353-5ada3f4b81d6_green_.png","LETT Valkyrien","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8
451,"https://wolt.com/nb/nor/oslo/restaurant/pizza-pancetta-vlerenga","https://imageproxy.wolt.com/venue/5f633088fe0d6bf860d3b1a5/caeccf0a-f8ca-11ea-9385-9245f6403a61_hero__pizza_pancetta.jpeg","Pizza Pancetta Vålerenga","Vi bringer Italia til deg 🍕","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
452,"https://wolt.com/nb/nor/oslo/restaurant/istanbul-kebab-trondheimsveien","https://imageproxy.wolt.com/venue/608950d02bcee0c0e0dff00f/d8bf3312-a227-11ed-802d-a6a3ba867f05_d1d6c9c4_a9b9_11eb_bce3_4a5e01e07705_istanbul0050.jpg","Istanbul Kebab","Ekte tyrkisk kebab! 🥙","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
453,"https://wolt.com/nb/nor/oslo/restaurant/laficco-frogner","https://imageproxy.wolt.com/venue/5e1ddb6fd5b9559c016b969c/ccc846d8-a22d-11ed-ae9f-9e9677c9f9f2_ffd9a3b2_4986_11ea_b2ee_0a586465c8ee_img_1927.jpg","Laficco Frogner","Skikkelig pizza!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
454,"https://wolt.com/nb/nor/oslo/restaurant/los-tacos-storo","https://imageproxy.wolt.com/venue/602254fa445bc1f1828b7bb6/bb325a26-6fcb-11eb-86f9-7e513216d405_los_tacos2499.jpg","Los Tacos Storo","American-Mexican Fast Casual Restaurant 🌯 🌮","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
455,"https://wolt.com/nb/nor/oslo/restaurant/bamboo-sagene","https://imageproxy.wolt.com/venue/637276f2d662ff4d271a6f11/8799d63e-6f16-11ed-95e9-3617c4b95e36_bamboo_sushi1505.jpg","Bamboo Sagene","Her kan du oppleve det beste fra både verdener, sushi og sashimi, samt forskjellige asiatiske retter","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
456,"https://wolt.com/nb/nor/oslo/restaurant/grytelokket-torshov","https://imageproxy.wolt.com/venue/60951b20e500bd8a29d3fbe2/a0731c68-af34-11eb-bc9f-a6aa5d7e36ca_grytelokket5160.jpg","Grytelokket Torshov","Hurtigmat sammensatt av de beste råvarene!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.6
457,"https://wolt.com/nb/nor/oslo/restaurant/sushi-asian-kitchen","https://imageproxy.wolt.com/venue/634d7571b650834f60a53bd6/66219b22-512f-11ed-a0f3-2e4552d0d3c6_5eb3c6ca_108b_11ec_add4_fafade8aa9a4_helt_ra_tt_sushi8414.jpg","Sushi & Asian Kitchen","Konsept basert på japansk sushitradisjon, erfaring, kreativitet og kunnskap","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
458,"https://wolt.com/nb/nor/oslo/restaurant/pizza-pancetta-grefsen","https://imageproxy.wolt.com/venue/5f6325b1fe0d6bf860d3aa60/a6fdaad4-f8c4-11ea-8cfb-0e742e2448ce_hero__pizza_pancetta.jpeg","Pizza Pancetta Grefsen","Vi bringer Italia til deg 🍕","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
459,"https://wolt.com/nb/nor/oslo/restaurant/lahori-dera","https://imageproxy.wolt.com/venue/5faabd3b4eeb36b135beed6d/cfc8f984-3b89-11eb-9297-f6a5ede87e64_hero2.jpg","Lahori Dera","Ekte pakistansk Halal mat","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
460,"https://wolt.com/nb/nor/oslo/restaurant/pizza-pancetta-ullevl-hageby","https://imageproxy.wolt.com/venue/5f6327f1683696e91bb39c86/ba5580ec-f8c5-11ea-93af-46721a5da1c3_hero__pizza_pancetta.jpeg","Pizza Pancetta Ullevål Hageby","Vi bringer Italia til deg 🍕","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
461,"https://wolt.com/nb/nor/oslo/restaurant/dgnvill-bjrvika","https://imageproxy.wolt.com/venue/5e78d2ee14684f251ec5f2c9/8657e38e-eb96-11ea-a58a-1e65f206a5e3_childburger06159.jpg","Døgnvill Bjørvika","Tradisjonelle og originale kvalitetshamburgere 🍔","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
462,"https://wolt.com/nb/nor/oslo/restaurant/lett-sjlyst","https://imageproxy.wolt.com/venue/60d0a5fb2e9c9d25f9053532/8565247a-a221-11ed-bb99-f283a05a2ee3_green_.png","LETT Sjølyst","Godt for kloden, godt for helsen, lett for deg","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
463,"https://wolt.com/nb/nor/oslo/restaurant/lofthus-samvirkelag-torshov","https://imageproxy.wolt.com/venue/5e6cd6416e374c616a84da05/26b86778-a22d-11ed-9047-822d341f989b_26cedd5c_6615_11ea_8f90_0a58647ce70d_parma.jpg","Lofthus Samvirkelag Torshov","Pizza med norsk vri","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
464,"https://wolt.com/nb/nor/oslo/restaurant/espresso-house-glasmagasinet","https://imageproxy.wolt.com/venue/62189d189240971b7c2188a5/07a12b46-961b-11ec-a958-e2242e3693bc_ep__list_pic.jpg","Espresso House Glasmagasinet","Kvalitet i alle ledd – fra kaffebønnene, bakeriet og til våre ansatte.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",
465,"https://wolt.com/nb/nor/oslo/restaurant/mcdonalds-alnabru","https://imageproxy.wolt.com/venue/632875b35be17ba5335235e2/4fefbf2a-3823-11ed-a30e-82eed4a9bf9a_c50d8782_2acd_11ed_8b3b_0ecb4df0964d_dedd04c2_cad2_11ec_8d4c_be3411c3f987_list_mcd.jpg","McDonald's Alnabru","I'm lovin it.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
466,"https://wolt.com/nb/nor/oslo/restaurant/kylling-pizza-rosenhoff","https://imageproxy.wolt.com/venue/632053bfc1ab8caf3fb55be5/5435abb6-38ba-11ed-8d4b-0a4a0d70fe08_20415fa6_34cb_11ec_8fb7_4a82473e234f_kylling___pizza0970.jpg","Kylling & Pizza Rosenhoff","Fried chicken, burgere og pizza!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
467,"https://wolt.com/nb/nor/oslo/restaurant/munchies-munch-brygge","https://imageproxy.wolt.com/venue/5e97000fddf0ae5dd20b4386/f166d824-5ea3-11ed-9325-d25d6dd4d8d2_munchies1519.jpeg","Munchies Munch Brygge","Your local burger Joint!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.8
468,"https://wolt.com/nb/nor/oslo/restaurant/los-tacos-smestad","https://imageproxy.wolt.com/venue/634d7c0deb604f52d7197d5e/42166000-4f09-11ed-a881-fe470dc7d2bc_273144c2_2b15_11eb_9566_0669a6d41d68_los_tacos2499.jpg","Los Tacos Smestad","American-Mexican Fast Casual Restaurant 🌯 🌮","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
469,"https://wolt.com/nb/nor/oslo/restaurant/villa-paradiso-tivoli","https://imageproxy.wolt.com/venue/634e7b1d1de7af7da900210a/7eecac74-5449-11ed-b8b4-c6fc1a79d047_9505b738_027a_11ed_a7f4_ae90632c0785_villa_paradiso_grunerlokka4914_2__1_.jpg","Villa Paradiso Tivoli","Italiensk pizza etter Napolitansk tradisjon","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
470,"https://wolt.com/nb/nor/oslo/restaurant/mr-fish","https://imageproxy.wolt.com/venue/5dbc561c0ab93edaf3e8d209/042e7ec0-4381-11eb-adbe-d279fbe96bbd_mr._fish__hero.jpg","Mr. Fish","Fantastisk sushi til en utrolig god pris! 🍣","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
471,"https://wolt.com/nb/nor/oslo/restaurant/sabrura-valkyrien","https://imageproxy.wolt.com/venue/61c346be3c67f493e727d2ba/d4965bfe-68e8-11ec-b119-9a8f18405f97_sabrura_sushi_and_sticks_99_hero__1_.jpg","Sabrura Valkyrien","Sticks & Sushi","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
472,"https://wolt.com/nb/nor/oslo/restaurant/subway-lysaker","https://imageproxy.wolt.com/venue/61faa28c55fc003e454bc4f8/819749da-843c-11ec-bbc8-b67e26a711d2_02e59668_6ef8_11ec_99d1_22acf503bccc_e461ff76_6537_11eb_b4b2_761cafed28c6_sub_list_image.jpeg","Subway Lysaker","Bredt utvalg av sandwicher 🌯","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",7.8
473,"https://wolt.com/nb/nor/oslo/restaurant/subway-tveita-senter","https://imageproxy.wolt.com/venue/63319d3d681cab26ceafd092/433b1a98-3d98-11ed-80fa-caff9e77656a_e06ac42a_2acf_11ed_864b_6e1845df40bb_18dcf67c_b657_11ec_b80d_5ed79b6f706a_819749da_843c_11ec_bbc8_b67e26a711d2_02e59668_6ef8_11ec_99d1_22acf503bccc_e461ff76_6537_11eb_b4b2_761cafed28c6_sub_list_image.jpeg","Subway Tveita Senter","Bredt utvalg av sandwicher 🌯","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8
474,"https://wolt.com/nb/nor/oslo/restaurant/espresso-house-ullevl-stadion","https://imageproxy.wolt.com/venue/605892f742a21a6f28af1401/2b4e4ce2-9935-11eb-a38e-b6a2ddddac83_espressohouse2589.jpg","Espresso House Ullevål Stadion","Kvalitet i alle ledd - fra kaffebønnene, bakeriet og til våre ansatte.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",9.2
475,"https://wolt.com/nb/nor/oslo/restaurant/jordbrpikene-tveita","https://imageproxy.wolt.com/venue/634ee99ac8eaf752daef5cc6/887641ec-4fc6-11ed-a253-661f604b6d56_36d5bef6_457d_11ed_9b8b_f6ee682fe3d0_5265a77c_8dad_11ec_8be1_3a51a75b847e_img_9516__1_.jpg","Jordbærpikene Tveita","Cafemat og kaker laget fra bunnen av, med sesongens friske råvarer.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
476,"https://wolt.com/nb/nor/oslo/restaurant/burger-king-manglerud","https://imageproxy.wolt.com/venue/6331ca0783db9621cd765b6b/d56b7de4-3db2-11ed-a9a5-3a99dd9ff8b9_c1a50d6e_c5e6_11ec_a67e_62495e60217e_a21039aa_7e71_11eb_bdca_022826016134_5cc54b47842a7094ebaec2aef0611dfb.jpeg","Burger King Manglerud","Flamed Grilled Burger","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",7.8
477,"https://wolt.com/nb/nor/oslo/restaurant/jungel-pizza-sagene","https://imageproxy.wolt.com/venue/630f17b2009b237afd8620ff/fbff1b7a-a22d-11ed-bbcf-5a6e4b5437f4_f88ce11e_2912_11ed_881e_9e7b0469df18_jungel_pizza_hero.jpg","Jungel Pizza Sagene","Pizzeria basert på tradisjonen fra New York","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
478,"https://wolt.com/nb/nor/oslo/restaurant/fly-chicken-cc-vest","https://imageproxy.wolt.com/venue/63452a0cdc4c5a6fc21c5a8b/3aff788a-493f-11ed-9332-323cd94544f3_97f80cc6_1301_11eb_8130_3280e61c314d_theflyexperience00182.jpg","Fly Chicken CC Vest","Real fried chicken - Juicy and crispy as cluck! 🍗","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
479,"https://wolt.com/nb/nor/oslo/restaurant/nodee-barcode","https://imageproxy.wolt.com/venue/603f6d8fd51e1d1a2d7ed37c/68de6b66-7d3b-11eb-a4e6-9a2729119a5b_noodie0014.jpg","Nodee Barcode","Det beste fra Szechuanske- & Kantonesiske kjøkkenet","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",9
480,"https://wolt.com/nb/nor/oslo/restaurant/bamboo-bjerke","https://imageproxy.wolt.com/venue/63727681e307972b9b60f11e/a5f60d64-6f16-11ed-9c1a-8e2fdb41f038_bamboo_sushi1505.jpg","Bamboo Bjerke","Her kan du oppleve det beste fra både verdener, sushi og sashimi, samt forskjellige asiatiske retter.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
481,"https://wolt.com/nb/nor/oslo/restaurant/brobekk-grill-pizza-egenlevering","https://imageproxy.wolt.com/venue/63e104a39bb1f7c43dee583d/58c0f612-a6ed-11ed-b99e-9635465804f0_4c4460b2_ab77_11ec_b292_8ea7a896ac75_samlebilde.jpg","Brobekk Grill & Pizza - Leveres av Restauranten","Gratis levering // 🚙 Denne restauranten leverer selv. Alle henvendelser må derfor rettes direkte til restaurantens kontaktnummer: +4722720826","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",6.4
482,"https://wolt.com/nb/nor/oslo/restaurant/olivia-stbanehallen","https://imageproxy.wolt.com/venue/601be44e72d455b423ac984e/bbe855d2-9e7f-11eb-9083-e6ad37bdc958_wolt_olivia_cover_photo_1010x544px4.jpg","Olivia Østbanehallen","Nærmere Italia kommer du ikke","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8
483,"https://wolt.com/nb/nor/oslo/restaurant/kylling-pizza-rosenhoff-sd","https://imageproxy.wolt.com/venue/63b56f2a6d5ba0775ac27adb/65ec8498-8ce7-11ed-a993-4af74ac8f22a_20415fa6_34cb_11ec_8fb7_4a82473e234f_kylling___pizza0970__1_.jpg","Kylling & Pizza Rosenhoff - Leveres av restauranten","🚙 Denne restauranten leverer selv. Alle henvendelser må derfor rettes direkte til restaurantens kontaktnummer: +4722222464","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",6.8
484,"https://wolt.com/nb/nor/oslo/restaurant/kebab-hot-leveres-av-restauranten","https://imageproxy.wolt.com/venue/63870c4afa064a15675bfcc2/774d5ea8-7084-11ed-9705-b6fba10e62e2_b51c5fee_88cd_11ec_ac7c_f2d2fc289b56_kebab_hot2539.jpg","Kebab Hot - Leveres av restauranten","🚙 Denne restauranten leverer selv. Alle henvendelser må derfor rettes direkte til restaurantens kontaktnummer: +4722795000","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",6.2
485,"https://wolt.com/nb/nor/oslo/restaurant/tatakii-asian","https://imageproxy.wolt.com/venue/603f69acd51e1d1a2d7ecbe2/6d1cccf0-aecf-11ed-b107-deca9f0b81f7_tatakii_asian.jpg","Tatakii Asian","Spennende asiatiske retter og tapas","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",9
486,"https://wolt.com/nb/nor/oslo/restaurant/egon-ullevl","https://imageproxy.wolt.com/venue/62066450d79e01ddeceb4a41/4e7be086-8b41-11ec-92af-02597b2245b5_oversiktsbilde_egon_2021","Egon Ullevål","Her vil de fleste finne noe de liker.","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.2
487,"https://wolt.com/nb/nor/oslo/restaurant/olivia-aker-brygge","https://imageproxy.wolt.com/venue/601be361ab43c60de867ce07/ab9a151c-9e7f-11eb-b3f6-e6ad37bdc958_wolt_olivia_cover_photo_1010x544px4.jpg","Olivia Aker Brygge","Nærmere Italia kommer du ikke","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8
488,"https://wolt.com/nb/nor/oslo/restaurant/joe-the-juice-cc-vest","https://imageproxy.wolt.com/venue/61e03dc409c19c7d512f7ea6/70e65eae-9003-11ed-a6ef-b20dff91cd27_wolt___menu_image___1010_x_544___v1.jpg","Joe & the Juice CC Vest","Sandwicher og Juice 🥪","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
489,"https://wolt.com/nb/nor/oslo/restaurant/kverneriet-majorstua","https://imageproxy.wolt.com/venue/603e0deee81e5c779fbe1198/2685b574-8021-11eb-ae50-2af350a35f1b_kverneriet_majorstua_banner_wolt.jpg","Kverneriet Majorstua","Flipping kick-ass burgers since 2013","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.2
490,"https://wolt.com/nb/nor/oslo/restaurant/sumo-bjorvika","https://imageproxy.wolt.com/venue/6051a281dc04e59faab6420a/a9dfb2de-90cb-11eb-9ebf-3a96b64eccdb_e38fcf16_81b0_11eb_9e75_a2a549a95ad4_edb1d4ac_7f68_11eb_8ef3_2ed33169be46_large_family_combo.jpg","Sumo Bjørvika","Playful Asian Fusion","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8
491,"https://wolt.com/nb/nor/oslo/restaurant/egon-storo","https://imageproxy.wolt.com/venue/62fb7917632b7e3e4c889d26/15a0de0c-1d53-11ed-84e0-baedcc2a2525_34a04446_a913_11ec_9779_a6579954ab38_af663a5e_8033_11ec_a107_ee858a0fdb1c_oversiktsbilde_egon_2021.jpg","Egon Storo","Her vil de fleste finne noe de liker.","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.4
492,"https://wolt.com/nb/nor/oslo/restaurant/jonathan-sushi-bryn","https://imageproxy.wolt.com/venue/62a075b23a997692da7a9708/66277374-e714-11ec-9396-b60b684d42a4_020b43ea_59d2_11ec_a6ae_066c7f441459_jonathan_sushi13899.jpg","Jonathan Sushi Bryn","Fokus på gode råvarer","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8.8
493,"https://wolt.com/nb/nor/oslo/restaurant/sumo-storo","https://imageproxy.wolt.com/venue/6048d04a372b521d5b158c0f/e38fcf16-81b0-11eb-9e75-a2a549a95ad4_edb1d4ac_7f68_11eb_8ef3_2ed33169be46_large_family_combo.jpg","Sumo Storo","Playful Asian Fusion","<span>$$$</span><span class=""sc-537ac15b-35 hxASyT"">$</span>",8
494,"https://wolt.com/nb/nor/oslo/restaurant/jack-donnys","https://imageproxy.wolt.com/venue/5da1f6f9c5e4eb11c31f66bf/31448d18-b410-11ec-8e35-cae7808bea2d_hero.jpeg","Jack Donny's","Amerikanske Burgere og Fries!","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8.4
495,"https://wolt.com/nb/nor/oslo/restaurant/campo-de-fiori","https://imageproxy.wolt.com/venue/5fa297c50e6baa5ec168ac2a/84641502-a22d-11ed-92df-22b9f334facf_d4ebeb56_3eea_11eb_977e_d2387829d726_hero_shot_2.jpg","Campo de Fiori","Et besøk i Roma er ikke det samme uten et besøk på Campo de’ Fiori ved Piazza Navona. Dette er et sted der gode råvarer står i sentrum. Og det er her vi har hentet inspirasjonen til vår restaurant 🍕","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.2
496,"https://wolt.com/nb/nor/oslo/restaurant/tacosjefen","https://imageproxy.wolt.com/venue/60b8a417c3d9c096c7864dba/a4256948-d2a6-11eb-95d9-5a859cf2cae4_taco_4.jpg","Tacosjefen","Tacosjefen holder til i lokalet til Solbiter. Det ligger ved siden av Bislett Kebab, på hjørnen ned mot sentrum.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.4
497,"https://wolt.com/nb/nor/oslo/restaurant/lokka-hot-spicy-indisk","https://imageproxy.wolt.com/venue/60e3065db7ed6a7081f3f617/26773470-ef81-11eb-bba1-fab3fb499242_l_kka_hot___spicy_indisk0056.jpg","Løkka Hot & Spicy Indisk","Hot and spicy!","<span>$</span><span class=""sc-537ac15b-35 hxASyT"">$$$</span>",8
498,"https://wolt.com/nb/nor/oslo/restaurant/focacceria","https://imageproxy.wolt.com/venue/62e252fcc10391ef400c929b/af966c9a-a21c-11ed-871f-26b3a756734f_foccaceria.jpg","Focacceria","Vi lager fersk focaccia hver dag!","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.8
499,"https://wolt.com/nb/nor/oslo/restaurant/lkka-deli","https://imageproxy.wolt.com/venue/60194d7b8f5f8e4010614858/ca473952-6605-11eb-b6da-d6818f60c8c0_l_kka_deli3809.jpg","Løkka Deli","Authentic Fine Foods. Deli goods. Hot Sandwiches.","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",8.6
500,"https://wolt.com/nb/nor/oslo/restaurant/tamu-swahili-food","https://imageproxy.wolt.com/venue/63d90c5242333e08bcf758c5/1359f3c4-b2c0-11ed-b968-a2ef9df22598_1004tamu_swahili_food5401.jpg","Tamu Swahili Food","Swahili food","<span>$$</span><span class=""sc-537ac15b-35 hxASyT"">$$</span>",
